Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
R5DN 24xlarge,r5dn.24xlarge,768 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,$9.552 hourly,$6.018 hourly,$2.6576 hourly,$13.968 hourly,$10.434 hourly
R5DN Metal,r5dn.metal,768 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,$9.552 hourly,$6.018 hourly,$1.6101 hourly,$13.968 hourly,$10.434 hourly
R5N Large,r5n.large,16 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.178 hourly,$0.112 hourly,$0.0908 hourly,$0.27 hourly,$0.204 hourly
R5N Extra Large,r5n.xlarge,32 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.356 hourly,$0.224 hourly,$0.1425 hourly,$0.54 hourly,$0.408 hourly
R5N Double Extra Large,r5n.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.712 hourly,$0.449 hourly,$0.3013 hourly,$1.08 hourly,$0.817 hourly
R5N Quadruple Extra Large,r5n.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,$1.424 hourly,$0.897 hourly,$0.6096 hourly,$2.16 hourly,$1.633 hourly
R5N Eight Extra Large,r5n.8xlarge,256 GiB,32 vCPUs,EBS only,25 Gigabit,$2.848 hourly,$1.794 hourly,$1.2125 hourly,$4.32 hourly,$3.266 hourly
R5N 12xlarge Extra Large,r5n.12xlarge,384 GiB,48 vCPUs,EBS only,50 Gigabit,$4.272 hourly,$2.691 hourly,$1.6306 hourly,$6.48 hourly,$4.899 hourly
R5N 16xlarge Extra Large,r5n.16xlarge,512 GiB,64 vCPUs,EBS only,75 Gigabit,$5.696 hourly,$3.588 hourly,$1.9677 hourly,$8.64 hourly,$6.532 hourly
R5N 24xlarge,r5n.24xlarge,768 GiB,96 vCPUs,EBS only,100 Gigabit,$8.544 hourly,$5.383 hourly,$2.6565 hourly,$12.96 hourly,$9.799 hourly
R5N Metal,r5n.metal,768 GiB,96 vCPUs,EBS only,100 Gigabit,$8.544 hourly,$5.383 hourly,$1.3884 hourly,$12.96 hourly,$9.799 hourly
R6A Large,r6a.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1368 hourly,$0.0905 hourly,$0.0659 hourly,$0.2288 hourly,$0.0905 hourly
R6A Extra Large,r6a.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2736 hourly,$0.181 hourly,$0.1153 hourly,$0.4576 hourly,$0.365 hourly
R6A Double Extra Large,r6a.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.5472 hourly,$0.362 hourly,$0.248 hourly,$0.9152 hourly,$0.73 hourly
R6A Quadruple Extra Large,r6a.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$1.0944 hourly,$0.724 hourly,$0.4732 hourly,$1.8304 hourly,$1.46 hourly
R6A Eight Extra Large,r6a.8xlarge,256 GiB,32 vCPUs,EBS only,12.5 Gigabit,$2.1888 hourly,$1.4479 hourly,$0.8375 hourly,$3.6608 hourly,$1.4479 hourly
R6A 12xlarge Extra Large,r6a.12xlarge,384 GiB,48 vCPUs,EBS only,18.75 Gigabit,$3.2832 hourly,$2.1718 hourly,$1.4065 hourly,$5.4912 hourly,$2.1718 hourly
R6A 16xlarge Extra Large,r6a.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$4.3776 hourly,$2.8958 hourly,$1.789 hourly,$7.3216 hourly,$5.8398 hourly
R6A 24xlarge,r6a.24xlarge,768 GiB,96 vCPUs,EBS only,37.5 Gigabit,$6.5664 hourly,$4.3437 hourly,$1.7656 hourly,$10.9824 hourly,$8.7597 hourly
R6A 32xlarge,r6a.32xlarge,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$8.7552 hourly,$5.7916 hourly,$2.5285 hourly,$14.6432 hourly,$11.6796 hourly
R6A 48xlarge,r6a.48xlarge,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$13.1328 hourly,$8.6874 hourly,$2.5563 hourly,$21.9648 hourly,$8.6874 hourly
R6A Metal,r6a.metal,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$13.1328 hourly,$8.6874 hourly,$2.4207 hourly,$21.9648 hourly,$8.6874 hourly
R6G Medium,r6g.medium,8 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.0608 hourly,$0.0383 hourly,$0.0172 hourly,unavailable,unavailable
R6G Large,r6g.large,16 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.1216 hourly,$0.0766 hourly,$0.0483 hourly,unavailable,unavailable
R6G Extra Large,r6g.xlarge,32 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.2432 hourly,$0.1532 hourly,$0.0973 hourly,unavailable,unavailable
R6G Double Extra Large,r6g.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.4864 hourly,$0.3064 hourly,$0.1882 hourly,unavailable,unavailable
R6G Quadruple Extra Large,r6g.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.9728 hourly,$0.6129 hourly,$0.3219 hourly,unavailable,unavailable
R6G Eight Extra Large,r6g.8xlarge,256 GiB,32 vCPUs,EBS only,12 Gigabit,$1.9456 hourly,$1.2257 hourly,$0.5445 hourly,unavailable,unavailable
R6G 12xlarge Extra Large,r6g.12xlarge,384 GiB,48 vCPUs,EBS only,20 Gigabit,$2.9184 hourly,$1.8386 hourly,$0.7712 hourly,unavailable,unavailable
R6G 16xlarge Extra Large,r6g.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$3.8912 hourly,$2.4515 hourly,$1.0099 hourly,unavailable,unavailable
R6G Metal,r6g.metal,512 GiB,64 vCPUs,EBS only,25 Gigabit,$3.8912 hourly,$2.4515 hourly,$0.617 hourly,unavailable,unavailable
R6GD Medium,r6gd.medium,8 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.069 hourly,$0.0436 hourly,$0.016 hourly,unavailable,unavailable
R6GD Large,r6gd.large,16 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.138 hourly,$0.0871 hourly,$0.0504 hourly,unavailable,unavailable
R6GD Extra Large,r6gd.xlarge,32 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.276 hourly,$0.1743 hourly,$0.1145 hourly,unavailable,unavailable
R6GD Double Extra Large,r6gd.2xlarge,64 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.552 hourly,$0.3486 hourly,$0.1897 hourly,unavailable,unavailable
R6GD Quadruple Extra Large,r6gd.4xlarge,128 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$1.104 hourly,$0.6971 hourly,$0.4538 hourly,unavailable,unavailable
R6GD Eight Extra Large,r6gd.8xlarge,256 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,$2.208 hourly,$1.3943 hourly,$0.6052 hourly,unavailable,unavailable
R6GD 12xlarge Extra Large,r6gd.12xlarge,384 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,$3.312 hourly,$2.0914 hourly,$0.9303 hourly,unavailable,unavailable
R6GD 16xlarge Extra Large,r6gd.16xlarge,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$4.416 hourly,$2.7886 hourly,$1.0631 hourly,unavailable,unavailable
R6GD Metal,r6gd.metal,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$4.416 hourly,$2.7886 hourly,$0.7849 hourly,unavailable,unavailable
R6I Large,r6i.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.152 hourly,$0.1006 hourly,$0.0518 hourly,$0.244 hourly,$0.1926 hourly
R6I Extra Large,r6i.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.304 hourly,$0.2011 hourly,$0.1117 hourly,$0.488 hourly,$0.2011 hourly
R6I Double Extra Large,r6i.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.608 hourly,$0.4022 hourly,$0.2104 hourly,$0.976 hourly,$0.4022 hourly
R6I Quadruple Extra Large,r6i.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$1.216 hourly,$0.8044 hourly,$0.4327 hourly,$1.952 hourly,$1.5404 hourly
R6I Eight Extra Large,r6i.8xlarge,256 GiB,32 vCPUs,EBS only,12.5 Gigabit,$2.432 hourly,$1.6088 hourly,$0.8078 hourly,$3.904 hourly,$3.0808 hourly
R6I 12xlarge Extra Large,r6i.12xlarge,384 GiB,48 vCPUs,EBS only,18.75 Gigabit,$3.648 hourly,$2.4132 hourly,$1.2426 hourly,$5.856 hourly,$4.6212 hourly
R6I 16xlarge Extra Large,r6i.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$4.864 hourly,$3.2175 hourly,$1.2065 hourly,$7.808 hourly,$6.1615 hourly
R6I 24xlarge,r6i.24xlarge,768 GiB,96 vCPUs,EBS only,37.5 Gigabit,$7.296 hourly,$4.8263 hourly,$1.6038 hourly,$11.712 hourly,$4.8263 hourly
R6I 32xlarge,r6i.32xlarge,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$9.728 hourly,$6.4351 hourly,$2.5885 hourly,$15.616 hourly,$12.3231 hourly
R6I Metal,r6i.metal,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$9.728 hourly,$6.4351 hourly,$1.8522 hourly,$15.616 hourly,$12.3231 hourly
R6ID Large,r6id.large,16 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.1817 hourly,$0.1144 hourly,$0.0729 hourly,$0.2737 hourly,$0.2064 hourly
R6ID Extra Large,r6id.xlarge,32 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.3633 hourly,$0.2289 hourly,$0.1436 hourly,$0.5473 hourly,$0.4129 hourly
R6ID Double Extra Large,r6id.2xlarge,64 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,$0.7266 hourly,$0.4578 hourly,$0.2674 hourly,$1.0946 hourly,$0.4578 hourly
R6ID Quadruple Extra Large,r6id.4xlarge,128 GiB,16 vCPUs,950 GB NVMe SSD,Up to 12.5 Gigabit,$1.4532 hourly,$0.9155 hourly,$0.5032 hourly,$2.1892 hourly,$1.6515 hourly
R6ID Eight Extra Large,r6id.8xlarge,256 GiB,32 vCPUs,1900 GB NVMe SSD,12.5 Gigabit,$2.9064 hourly,$1.831 hourly,$1.0152 hourly,$4.3784 hourly,$3.303 hourly
R6ID 12xlarge Extra Large,r6id.12xlarge,384 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),18.75 Gigabit,$4.3596 hourly,$2.7466 hourly,$1.551 hourly,$6.5676 hourly,$4.9546 hourly
R6ID 16xlarge Extra Large,r6id.16xlarge,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$5.8128 hourly,$3.6621 hourly,$1.9433 hourly,$8.7568 hourly,$6.6061 hourly
R6ID 24xlarge,r6id.24xlarge,768 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),37.5 Gigabit,$8.7192 hourly,$5.4931 hourly,$2.7517 hourly,$13.1352 hourly,$5.4931 hourly
R6ID 32xlarge,r6id.32xlarge,1024 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$11.6256 hourly,$7.3241 hourly,$3.3966 hourly,$17.5136 hourly,$13.2121 hourly
R6ID Metal,r6id.metal,1024 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$11.6256 hourly,$7.3241 hourly,$1.8742 hourly,$17.5136 hourly,$13.2121 hourly
R6IDN Large,r6idn.large,16 GiB,2 vCPUs,118 GB NVMe SSD,Up to 25 Gigabit,$0.2328 hourly,$0.1467 hourly,$0.0811 hourly,$0.3248 hourly,$0.1467 hourly
R6IDN Extra Large,r6idn.xlarge,32 GiB,4 vCPUs,237 GB NVMe SSD,Up to 30 Gigabit,$0.4657 hourly,$0.2934 hourly,$0.1917 hourly,$0.6497 hourly,$0.4774 hourly
R6IDN Double Extra Large,r6idn.2xlarge,64 GiB,8 vCPUs,474 GB NVMe SSD,Up to 40 Gigabit,$0.9313 hourly,$0.5867 hourly,$0.4229 hourly,$1.2993 hourly,$0.5867 hourly
R6IDN Quadruple Extra Large,r6idn.4xlarge,128 GiB,16 vCPUs,950 GB NVMe SSD,Up to 50 Gigabit,$1.8626 hourly,$1.1735 hourly,$0.7337 hourly,$2.5986 hourly,$1.1735 hourly
R6IDN Eight Extra Large,r6idn.8xlarge,256 GiB,32 vCPUs,1900 GB NVMe SSD,50 Gigabit,$3.7253 hourly,$2.3469 hourly,$1.1628 hourly,$5.1973 hourly,$2.3469 hourly
R6IDN 12xlarge Extra Large,r6idn.12xlarge,384 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),75 Gigabit,$5.5879 hourly,$3.5204 hourly,$1.8981 hourly,$7.7959 hourly,$3.5204 hourly
R6IDN 16xlarge Extra Large,r6idn.16xlarge,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$7.4506 hourly,$4.6939 hourly,$2.5518 hourly,$10.3946 hourly,$7.6379 hourly
R6IDN 24xlarge,r6idn.24xlarge,768 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),150 Gigabit,$11.1758 hourly,$7.0408 hourly,$3.6338 hourly,$15.5918 hourly,$7.0408 hourly
R6IDN 32xlarge,r6idn.32xlarge,1024 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,$14.9011 hourly,$9.3877 hourly,$3.8597 hourly,$20.7891 hourly,$15.2757 hourly
R6IDN Metal,r6idn.metal,1024 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,$14.9011 hourly,$9.3877 hourly,$4.8667 hourly,$20.7891 hourly,$9.3877 hourly
R6IN Large,r6in.large,16 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.2083 hourly,$0.1312 hourly,$0.0539 hourly,$0.3003 hourly,$0.2232 hourly
R6IN Extra Large,r6in.xlarge,32 GiB,4 vCPUs,EBS only,Up to 30 Gigabit,$0.4165 hourly,$0.2624 hourly,$0.1442 hourly,$0.6005 hourly,$0.4464 hourly
R6IN Double Extra Large,r6in.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 40 Gigabit,$0.833 hourly,$0.5248 hourly,$0.354 hourly,$1.201 hourly,$0.8928 hourly
R6IN Quadruple Extra Large,r6in.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 50 Gigabit,$1.6661 hourly,$1.0496 hourly,$0.4898 hourly,$2.4021 hourly,$1.7856 hourly
R6IN Eight Extra Large,r6in.8xlarge,256 GiB,32 vCPUs,EBS only,50 Gigabit,$3.3322 hourly,$2.0993 hourly,$1.5037 hourly,$4.8042 hourly,$3.5713 hourly
R6IN 12xlarge Extra Large,r6in.12xlarge,384 GiB,48 vCPUs,EBS only,75 Gigabit,$4.9982 hourly,$3.1489 hourly,$2.0623 hourly,$7.2062 hourly,$3.1489 hourly
R6IN 16xlarge Extra Large,r6in.16xlarge,512 GiB,64 vCPUs,EBS only,100 Gigabit,$6.6643 hourly,$4.1985 hourly,$1.8603 hourly,$9.6083 hourly,$4.1985 hourly
R6IN 24xlarge,r6in.24xlarge,768 GiB,96 vCPUs,EBS only,150 Gigabit,$9.9965 hourly,$6.2978 hourly,$4.5339 hourly,$14.4125 hourly,$6.2978 hourly
R6IN 32xlarge,r6in.32xlarge,1024 GiB,128 vCPUs,EBS only,200 Gigabit,$13.3286 hourly,$8.397 hourly,$3.8052 hourly,$19.2166 hourly,$14.285 hourly
R6IN Metal,r6in.metal,1024 GiB,128 vCPUs,EBS only,200 Gigabit,$13.3286 hourly,$8.397 hourly,$3.1148 hourly,$19.2166 hourly,$8.397 hourly
R7A Medium,r7a.medium,8 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0918 hourly,$0.0607 hourly,$0.0388 hourly,$0.1378 hourly,$0.1067 hourly
R7A Large,r7a.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1835 hourly,$0.1214 hourly,$0.0711 hourly,$0.2755 hourly,$0.2134 hourly
R7A Extra Large,r7a.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.3671 hourly,$0.2428 hourly,$0.1334 hourly,$0.5511 hourly,$0.4268 hourly
R7A Double Extra Large,r7a.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.7342 hourly,$0.4857 hourly,$0.264 hourly,$1.1022 hourly,$0.8537 hourly
R7A Quadruple Extra Large,r7a.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$1.4683 hourly,$0.9713 hourly,$0.4551 hourly,$2.2043 hourly,$1.7073 hourly
R7A Eight Extra Large,r7a.8xlarge,256 GiB,32 vCPUs,EBS only,12.5 Gigabit,$2.9366 hourly,$1.9426 hourly,$0.8619 hourly,$4.4086 hourly,$3.4146 hourly
R7A 12xlarge Extra Large,r7a.12xlarge,384 GiB,48 vCPUs,EBS only,18.75 Gigabit,$4.405 hourly,$2.9139 hourly,$1.2672 hourly,$6.613 hourly,$5.1219 hourly
R7A 16xlarge Extra Large,r7a.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$5.8733 hourly,$3.8852 hourly,$2.1155 hourly,$8.8173 hourly,$6.8292 hourly
R7A 24xlarge,r7a.24xlarge,768 GiB,96 vCPUs,EBS only,37.5 Gigabit,$8.8099 hourly,$5.8278 hourly,$2.2026 hourly,$13.2259 hourly,$10.2438 hourly
R7A 32xlarge,r7a.32xlarge,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$11.7466 hourly,$7.7704 hourly,$3.2297 hourly,$17.6346 hourly,$13.6584 hourly
R7A 48xlarge,r7a.48xlarge,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$17.6198 hourly,$11.6555 hourly,$4.0216 hourly,$26.4518 hourly,$20.4875 hourly
R7A Metal-48xl,r7a.metal-48xl,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$17.6198 hourly,$11.6555 hourly,$2.7221 hourly,$26.4518 hourly,$20.4875 hourly
R7G Medium,r7g.medium,8 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0646 hourly,$0.0427 hourly,$0.0187 hourly,unavailable,unavailable
R7G Large,r7g.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1292 hourly,$0.0855 hourly,$0.0405 hourly,unavailable,unavailable
R7G Extra Large,r7g.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2584 hourly,$0.1709 hourly,$0.0795 hourly,unavailable,unavailable
R7G Double Extra Large,r7g.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.5168 hourly,$0.3419 hourly,$0.2012 hourly,unavailable,unavailable
R7G Quadruple Extra Large,r7g.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$1.0336 hourly,$0.6837 hourly,$0.383 hourly,unavailable,unavailable
R7G Eight Extra Large,r7g.8xlarge,256 GiB,32 vCPUs,EBS only,15 Gigabit,$2.0672 hourly,$1.3675 hourly,$0.7811 hourly,unavailable,unavailable
R7G 12xlarge Extra Large,r7g.12xlarge,384 GiB,48 vCPUs,EBS only,22.5 Gigabit,$3.1008 hourly,$2.0512 hourly,$0.8689 hourly,unavailable,unavailable
R7G 16xlarge Extra Large,r7g.16xlarge,512 GiB,64 vCPUs,EBS only,30 Gigabit,$4.1344 hourly,$2.7349 hourly,$1.137 hourly,unavailable,unavailable
R7G Metal,r7g.metal,512 GiB,64 vCPUs,EBS only,30 Gigabit,$4.1344 hourly,$2.7349 hourly,$0.7699 hourly,unavailable,unavailable
R7GD Medium,r7gd.medium,8 GiB,1 vCPUs,59 GB NVMe SSD,Up to 12.5 Gigabit,$0.0817 hourly,$0.0515 hourly,$0.0206 hourly,unavailable,unavailable
R7GD Large,r7gd.large,16 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.1635 hourly,$0.103 hourly,$0.0516 hourly,unavailable,unavailable
R7GD Extra Large,r7gd.xlarge,32 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.327 hourly,$0.206 hourly,$0.1185 hourly,unavailable,unavailable
R7GD Double Extra Large,r7gd.2xlarge,64 GiB,8 vCPUs,474 GB NVMe SSD,Up to 15 Gigabit,$0.6539 hourly,$0.412 hourly,$0.2814 hourly,unavailable,unavailable
R7GD Quadruple Extra Large,r7gd.4xlarge,128 GiB,16 vCPUs,950 GB NVMe SSD,Up to 15 Gigabit,$1.3079 hourly,$0.824 hourly,$0.5273 hourly,unavailable,unavailable
R7GD Eight Extra Large,r7gd.8xlarge,256 GiB,32 vCPUs,1900 GB NVMe SSD,15 Gigabit,$2.6158 hourly,$1.6479 hourly,$1.0162 hourly,unavailable,unavailable
R7GD 12xlarge Extra Large,r7gd.12xlarge,384 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),22.5 Gigabit,$3.9236 hourly,$2.4719 hourly,$0.813 hourly,unavailable,unavailable
R7GD 16xlarge Extra Large,r7gd.16xlarge,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$5.2315 hourly,$3.2959 hourly,$1.1283 hourly,unavailable,unavailable
R7GD Metal,r7gd.metal,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$5.2315 hourly,$3.2959 hourly,$0.9073 hourly,unavailable,unavailable
R7I Large,r7i.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1596 hourly,$0.1056 hourly,$0.0551 hourly,$0.2516 hourly,$0.1976 hourly
R7I Extra Large,r7i.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.3192 hourly,$0.2112 hourly,$0.1304 hourly,$0.5032 hourly,$0.3952 hourly
R7I Double Extra Large,r7i.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.6384 hourly,$0.4223 hourly,$0.2666 hourly,$1.0064 hourly,$0.7903 hourly
R7I Quadruple Extra Large,r7i.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$1.2768 hourly,$0.8446 hourly,$0.4987 hourly,$2.0128 hourly,$1.5806 hourly
R7I Eight Extra Large,r7i.8xlarge,256 GiB,32 vCPUs,EBS only,12.5 Gigabit,$2.5536 hourly,$1.6892 hourly,$0.9609 hourly,$4.0256 hourly,$3.1612 hourly
R7I 12xlarge Extra Large,r7i.12xlarge,384 GiB,48 vCPUs,EBS only,18.75 Gigabit,$3.8304 hourly,$2.5338 hourly,$1.459 hourly,$6.0384 hourly,$4.7418 hourly
R7I 16xlarge Extra Large,r7i.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$5.1072 hourly,$3.3784 hourly,$1.8891 hourly,$8.0512 hourly,$6.3224 hourly
R7I 24xlarge,r7i.24xlarge,768 GiB,96 vCPUs,EBS only,37.5 Gigabit,$7.6608 hourly,$5.0676 hourly,$2.2127 hourly,$12.0768 hourly,$9.4836 hourly
R7I 48xlarge,r7i.48xlarge,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$15.3216 hourly,$10.1352 hourly,$3.3391 hourly,$24.1536 hourly,$18.9672 hourly
R7I Metal-24xl,r7i.metal-24xl,768 GiB,96 vCPUs,EBS only,37.5 Gigabit,$7.6608 hourly,$5.0676 hourly,$1.0742 hourly,$12.0768 hourly,$9.4836 hourly
R7I Metal-48xl,r7i.metal-48xl,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$15.3216 hourly,$10.1352 hourly,$2.8462 hourly,$24.1536 hourly,$18.9672 hourly
R7IZ Large,r7iz.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.225 hourly,$0.1418 hourly,$0.0613 hourly,$0.317 hourly,$0.2338 hourly
R7IZ Extra Large,r7iz.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.45 hourly,$0.2835 hourly,$0.1465 hourly,$0.634 hourly,$0.4675 hourly
R7IZ Double Extra Large,r7iz.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.90 hourly,$0.567 hourly,$0.2977 hourly,$1.268 hourly,$0.935 hourly
R7IZ Quadruple Extra Large,r7iz.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$1.80 hourly,$1.134 hourly,$0.4973 hourly,$2.536 hourly,$1.87 hourly
R7IZ Eight Extra Large,r7iz.8xlarge,256 GiB,32 vCPUs,EBS only,12.5 Gigabit,$3.60 hourly,$2.268 hourly,$0.9818 hourly,$5.072 hourly,$3.74 hourly
R7IZ 12xlarge Extra Large,r7iz.12xlarge,384 GiB,48 vCPUs,EBS only,25 Gigabit,$5.40 hourly,$3.402 hourly,$2.0268 hourly,$7.608 hourly,$5.61 hourly
R7IZ 16xlarge Extra Large,r7iz.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$7.20 hourly,$4.536 hourly,$2.3541 hourly,$10.144 hourly,$7.48 hourly
R7IZ 32xlarge,r7iz.32xlarge,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$14.40 hourly,$9.072 hourly,$3.1197 hourly,$20.288 hourly,$14.96 hourly
R7IZ Metal-16xl,r7iz.metal-16xl,512 GiB,64 vCPUs,EBS only,25 Gigabit,$7.20 hourly,$4.536 hourly,$2.1986 hourly,$10.144 hourly,$7.48 hourly
R7IZ Metal-32xl,r7iz.metal-32xl,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$14.40 hourly,$9.072 hourly,$2.5549 hourly,$20.288 hourly,$14.96 hourly
R8G Medium,r8g.medium,8 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0711 hourly,$0.047 hourly,$0.0183 hourly,unavailable,unavailable
R8G Large,r8g.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1421 hourly,$0.094 hourly,$0.0517 hourly,unavailable,unavailable
R8G Extra Large,r8g.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2842 hourly,$0.188 hourly,$0.1259 hourly,unavailable,unavailable
R8G Double Extra Large,r8g.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.5685 hourly,$0.3761 hourly,$0.1873 hourly,unavailable,unavailable
R8G Quadruple Extra Large,r8g.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$1.137 hourly,$0.7521 hourly,$0.4486 hourly,unavailable,unavailable
R8G Eight Extra Large,r8g.8xlarge,256 GiB,32 vCPUs,EBS only,15 Gigabit,$2.2739 hourly,$1.5042 hourly,$0.9613 hourly,unavailable,unavailable
R8G 12xlarge Extra Large,r8g.12xlarge,384 GiB,48 vCPUs,EBS only,22.5 Gigabit,$3.4109 hourly,$2.2563 hourly,$0.9165 hourly,unavailable,unavailable
R8G 16xlarge Extra Large,r8g.16xlarge,512 GiB,64 vCPUs,EBS only,30 Gigabit,$4.5478 hourly,$3.0084 hourly,$1.0181 hourly,unavailable,unavailable
