Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
M5A 24xlarge,m5a.24xlarge,384 GiB,96 vCPUs,EBS only,20 Gigabit,$4.848 hourly,$3.054 hourly,$0.9625 hourly,$9.264 hourly,$7.47 hourly
M5A Double Extra Large,m5a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.404 hourly,$0.255 hourly,$0.1823 hourly,$0.772 hourly,$0.623 hourly
M5A Eight Extra Large,m5a.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 10 Gigabit,$1.616 hourly,$1.018 hourly,$0.7201 hourly,$3.088 hourly,$2.49 hourly
M5A Extra Large,m5a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.202 hourly,$0.127 hourly,$0.0834 hourly,$0.386 hourly,$0.311 hourly
M5A Large,m5a.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.101 hourly,$0.064 hourly,$0.0367 hourly,$0.193 hourly,$0.156 hourly
M5A Quadruple Extra Large,m5a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.808 hourly,$0.509 hourly,$0.3692 hourly,$1.544 hourly,$1.245 hourly
M5AD 12xlarge Extra Large,m5ad.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),10 Gigabit,$2.904 hourly,$1.83 hourly,$0.8507 hourly,$5.112 hourly,$4.038 hourly
M5AD 16xlarge Extra Large,m5ad.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),12 Gigabit,$3.872 hourly,$2.439 hourly,$0.9763 hourly,$6.816 hourly,$5.383 hourly
M5AD 24xlarge,m5ad.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),20 Gigabit,$5.808 hourly,$3.659 hourly,$1.2309 hourly,$10.224 hourly,$8.075 hourly
M5AD Double Extra Large,m5ad.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.484 hourly,$0.305 hourly,$0.2538 hourly,$0.852 hourly,$0.673 hourly
M5AD Eight Extra Large,m5ad.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),Up to 10 Gigabit,$1.936 hourly,$1.22 hourly,$0.811 hourly,$3.408 hourly,$2.692 hourly
M5AD Extra Large,m5ad.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.242 hourly,$0.152 hourly,$0.1282 hourly,$0.426 hourly,$0.336 hourly
M5AD Large,m5ad.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.121 hourly,$0.076 hourly,$0.0476 hourly,$0.213 hourly,$0.168 hourly
M5AD Quadruple Extra Large,m5ad.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.968 hourly,$0.61 hourly,$0.3934 hourly,$1.704 hourly,$1.346 hourly
M5DN 12xlarge Extra Large,m5dn.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN 16xlarge Extra Large,m5dn.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN 24xlarge,m5dn.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Double Extra Large,m5dn.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Eight Extra Large,m5dn.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Extra Large,m5dn.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Large,m5dn.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Metal,m5dn.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Quadruple Extra Large,m5dn.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N 12xlarge Extra Large,m5n.12xlarge,192 GiB,48 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N 16xlarge Extra Large,m5n.16xlarge,256 GiB,64 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N 24xlarge,m5n.24xlarge,384 GiB,96 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Double Extra Large,m5n.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Eight Extra Large,m5n.8xlarge,128 GiB,32 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Extra Large,m5n.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Large,m5n.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Metal,m5n.metal,384 GiB,96 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Quadruple Extra Large,m5n.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN 3xlarge,m5zn.3xlarge,48 GiB,12 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN 6xlarge,m5zn.6xlarge,96 GiB,24 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN 12xlarge Extra Large,m5zn.12xlarge,192 GiB,48 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN Double Extra Large,m5zn.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN Extra Large,m5zn.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN Large,m5zn.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN Metal,m5zn.metal,192 GiB,48 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6A 12xlarge Extra Large,m6a.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.4192 hourly,$1.5955 hourly,$0.937 hourly,$4.6272 hourly,$3.8035 hourly
M6A 16xlarge Extra Large,m6a.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$3.2256 hourly,$2.1274 hourly,$1.3351 hourly,$6.1696 hourly,$5.0714 hourly
M6A 24xlarge,m6a.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$4.8384 hourly,$3.1911 hourly,$1.3907 hourly,$9.2544 hourly,$7.6071 hourly
M6A 32xlarge,m6a.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$6.4512 hourly,$4.2548 hourly,$1.3502 hourly,$12.3392 hourly,$10.1428 hourly
M6A 48xlarge,m6a.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$9.6768 hourly,$6.3822 hourly,$2.053 hourly,$18.5088 hourly,$15.2142 hourly
M6A Double Extra Large,m6a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.4032 hourly,$0.2659 hourly,$0.1545 hourly,$0.7712 hourly,$0.6339 hourly
M6A Eight Extra Large,m6a.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.6128 hourly,$1.0637 hourly,$0.8046 hourly,$3.0848 hourly,$2.5357 hourly
M6A Extra Large,m6a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2016 hourly,$0.133 hourly,$0.0486 hourly,$0.3856 hourly,$0.317 hourly
M6A Large,m6a.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1008 hourly,$0.0665 hourly,$0.03 hourly,$0.1928 hourly,$0.1585 hourly
M6A Metal,m6a.metal,768 GiB,192 vCPUs,EBS only,50 Gigabit,$9.6768 hourly,$6.3822 hourly,$1.8749 hourly,$18.5088 hourly,$15.2142 hourly
M6A Quadruple Extra Large,m6a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.8064 hourly,$0.5319 hourly,$0.3141 hourly,$1.5424 hourly,$1.2679 hourly
M6G 12xlarge Extra Large,m6g.12xlarge,192 GiB,48 vCPUs,EBS only,20 Gigabit,$2.16 hourly,$1.3608 hourly,$0.8065 hourly,unavailable,unavailable
M6G 16xlarge Extra Large,m6g.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$2.88 hourly,$1.8144 hourly,$0.9126 hourly,unavailable,unavailable
M6G Double Extra Large,m6g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.36 hourly,$0.2268 hourly,$0.1258 hourly,unavailable,unavailable
M6G Eight Extra Large,m6g.8xlarge,128 GiB,32 vCPUs,EBS only,12 Gigabit,$1.44 hourly,$0.9072 hourly,$0.5567 hourly,unavailable,unavailable
M6G Extra Large,m6g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.18 hourly,$0.1134 hourly,$0.0472 hourly,unavailable,unavailable
M6G Large,m6g.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.09 hourly,$0.0567 hourly,$0.0253 hourly,unavailable,unavailable
M6G Medium,m6g.medium,4 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.045 hourly,$0.0284 hourly,$0.0132 hourly,unavailable,unavailable
M6G Metal,m6g.metal,256 GiB,64 vCPUs,EBS only,25 Gigabit,$2.88 hourly,$1.8144 hourly,$0.4945 hourly,unavailable,unavailable
M6G Quadruple Extra Large,m6g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.72 hourly,$0.4536 hourly,$0.2675 hourly,unavailable,unavailable
M6GD 12xlarge Extra Large,m6gd.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,$2.5344 hourly,$1.5967 hourly,$0.908 hourly,unavailable,unavailable
M6GD 16xlarge Extra Large,m6gd.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$3.3792 hourly,$2.1289 hourly,$1.0681 hourly,unavailable,unavailable
M6GD Double Extra Large,m6gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.4224 hourly,$0.2661 hourly,$0.0981 hourly,unavailable,unavailable
M6GD Eight Extra Large,m6gd.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,$1.6896 hourly,$1.0644 hourly,$0.6411 hourly,unavailable,unavailable
M6GD Extra Large,m6gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.2112 hourly,$0.1331 hourly,$0.0513 hourly,unavailable,unavailable
M6GD Large,m6gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.1056 hourly,$0.0665 hourly,$0.0352 hourly,unavailable,unavailable
M6GD Medium,m6gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.0528 hourly,$0.0333 hourly,$0.0116 hourly,unavailable,unavailable
M6GD Metal,m6gd.metal,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$3.3792 hourly,$2.1289 hourly,$0.7273 hourly,unavailable,unavailable
M6GD Quadruple Extra Large,m6gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.8448 hourly,$0.5322 hourly,$0.2822 hourly,unavailable,unavailable
M6I 12xlarge Extra Large,m6i.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.688 hourly,$1.7728 hourly,$1.2657 hourly,$4.896 hourly,$3.9808 hourly
M6I 16xlarge Extra Large,m6i.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$3.584 hourly,$2.3638 hourly,$1.3553 hourly,$6.528 hourly,$5.3078 hourly
M6I 24xlarge,m6i.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$5.376 hourly,$3.5456 hourly,$2.3129 hourly,$9.792 hourly,$7.9616 hourly
M6I 32xlarge,m6i.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$7.168 hourly,$4.7275 hourly,$1.7585 hourly,$13.056 hourly,$10.6155 hourly
M6I Double Extra Large,m6i.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.448 hourly,$0.2955 hourly,$0.1954 hourly,$0.816 hourly,$0.6635 hourly
M6I Eight Extra Large,m6i.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.792 hourly,$1.1819 hourly,$0.8684 hourly,$3.264 hourly,$2.6539 hourly
M6I Extra Large,m6i.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.224 hourly,$0.1477 hourly,$0.0852 hourly,$0.408 hourly,$0.1477 hourly
M6I Large,m6i.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.112 hourly,$0.0739 hourly,$0.0431 hourly,$0.204 hourly,$0.1659 hourly
M6I Metal,m6i.metal,512 GiB,128 vCPUs,EBS only,50 Gigabit,$7.168 hourly,$4.7275 hourly,$1.7061 hourly,$13.056 hourly,$10.6155 hourly
M6I Quadruple Extra Large,m6i.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.896 hourly,$0.5909 hourly,$0.3857 hourly,$1.632 hourly,$0.5909 hourly
M6ID 12xlarge Extra Large,m6id.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),18.75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6ID 16xlarge Extra Large,m6id.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6ID 24xlarge,m6id.24xlarge,384 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),37.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6ID 32xlarge,m6id.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6ID Double Extra Large,m6id.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6ID Eight Extra Large,m6id.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6ID Extra Large,m6id.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6ID Large,m6id.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6ID Metal,m6id.metal,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6ID Quadruple Extra Large,m6id.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN 12xlarge Extra Large,m6idn.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN 16xlarge Extra Large,m6idn.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN 24xlarge,m6idn.24xlarge,384 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),150 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN 32xlarge,m6idn.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Double Extra Large,m6idn.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Eight Extra Large,m6idn.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Extra Large,m6idn.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Large,m6idn.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Metal,m6idn.metal,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Quadruple Extra Large,m6idn.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN 12xlarge Extra Large,m6in.12xlarge,192 GiB,48 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN 16xlarge Extra Large,m6in.16xlarge,256 GiB,64 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN 24xlarge,m6in.24xlarge,384 GiB,96 vCPUs,EBS only,150 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN 32xlarge,m6in.32xlarge,512 GiB,128 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Double Extra Large,m6in.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Eight Extra Large,m6in.8xlarge,128 GiB,32 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Extra Large,m6in.xlarge,16 GiB,4 vCPUs,EBS only,Up to 30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Large,m6in.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Metal,m6in.metal,512 GiB,128 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Quadruple Extra Large,m6in.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A 12xlarge Extra Large,m7a.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A 16xlarge Extra Large,m7a.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A 24xlarge,m7a.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A 32xlarge,m7a.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A 48xlarge,m7a.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Double Extra Large,m7a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Eight Extra Large,m7a.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Extra Large,m7a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Large,m7a.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Medium,m7a.medium,4 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Metal-48xl,m7a.metal-48xl,768 GiB,192 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Quadruple Extra Large,m7a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7G 12xlarge Extra Large,m7g.12xlarge,192 GiB,48 vCPUs,EBS only,22.5 Gigabit,$2.2848 hourly,$1.5069 hourly,$0.8023 hourly,unavailable,unavailable
M7G 16xlarge Extra Large,m7g.16xlarge,256 GiB,64 vCPUs,EBS only,30 Gigabit,$3.0464 hourly,$2.0092 hourly,$0.9306 hourly,unavailable,unavailable
M7G Double Extra Large,m7g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.3808 hourly,$0.2512 hourly,$0.1189 hourly,unavailable,unavailable
M7G Eight Extra Large,m7g.8xlarge,128 GiB,32 vCPUs,EBS only,15 Gigabit,$1.5232 hourly,$1.0046 hourly,$0.5995 hourly,unavailable,unavailable
M7G Extra Large,m7g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1904 hourly,$0.1256 hourly,$0.0527 hourly,unavailable,unavailable
M7G Large,m7g.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0952 hourly,$0.0628 hourly,$0.033 hourly,unavailable,unavailable
M7G Medium,m7g.medium,4 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0476 hourly,$0.0314 hourly,$0.0107 hourly,unavailable,unavailable
M7G Metal,m7g.metal,256 GiB,64 vCPUs,EBS only,30 Gigabit,$3.0464 hourly,$2.0092 hourly,$0.5925 hourly,unavailable,unavailable
M7G Quadruple Extra Large,m7g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.7616 hourly,$0.5023 hourly,$0.2662 hourly,unavailable,unavailable
M7GD 12xlarge Extra Large,m7gd.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),22.5 Gigabit,$2.9938 hourly,$1.8861 hourly,$0.9743 hourly,unavailable,unavailable
M7GD 16xlarge Extra Large,m7gd.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$3.9917 hourly,$2.5148 hourly,$1.1443 hourly,unavailable,unavailable
M7GD Double Extra Large,m7gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 15 Gigabit,$0.499 hourly,$0.3143 hourly,$0.1695 hourly,unavailable,unavailable
M7GD Eight Extra Large,m7gd.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,15 Gigabit,$1.9958 hourly,$1.2574 hourly,$0.8101 hourly,unavailable,unavailable
M7GD Extra Large,m7gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.2495 hourly,$0.1572 hourly,$0.0516 hourly,unavailable,unavailable
M7GD Large,m7gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.1247 hourly,$0.0786 hourly,$0.031 hourly,unavailable,unavailable
M7GD Medium,m7gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 12.5 Gigabit,$0.0624 hourly,$0.0393 hourly,$0.0129 hourly,unavailable,unavailable
M7GD Metal,m7gd.metal,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$3.9917 hourly,$2.5148 hourly,$0.8795 hourly,unavailable,unavailable
M7GD Quadruple Extra Large,m7gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 15 Gigabit,$0.9979 hourly,$0.6287 hourly,$0.3012 hourly,unavailable,unavailable
M7I 12xlarge Extra Large,m7i.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.8224 hourly,$1.8615 hourly,$1.3264 hourly,$5.0304 hourly,$4.0695 hourly
M7I 16xlarge Extra Large,m7i.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$3.7632 hourly,$2.482 hourly,$1.2598 hourly,$6.7072 hourly,$5.426 hourly
M7I 24xlarge,m7i.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$5.6448 hourly,$3.723 hourly,$1.5235 hourly,$10.0608 hourly,$8.139 hourly
M7I 48xlarge,m7i.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$11.2896 hourly,$7.4459 hourly,$3.4724 hourly,$20.1216 hourly,$16.2779 hourly
M7I Double Extra Large,m7i.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.4704 hourly,$0.3103 hourly,$0.1941 hourly,$0.8384 hourly,$0.6783 hourly
M7I Eight Extra Large,m7i.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.8816 hourly,$1.241 hourly,$0.9762 hourly,$3.3536 hourly,$2.713 hourly
M7I Extra Large,m7i.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2352 hourly,$0.1551 hourly,$0.075 hourly,$0.4192 hourly,$0.3391 hourly
M7I Large,m7i.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1176 hourly,$0.0776 hourly,$0.0346 hourly,$0.2096 hourly,$0.1696 hourly
M7I Metal-24xl,m7i.metal-24xl,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$5.6448 hourly,$3.723 hourly,$1.2694 hourly,$10.0608 hourly,$8.139 hourly
M7I Metal-48xl,m7i.metal-48xl,768 GiB,192 vCPUs,EBS only,50 Gigabit,$11.2896 hourly,$7.4459 hourly,$2.2071 hourly,$20.1216 hourly,$16.2779 hourly
M7I Quadruple Extra Large,m7i.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.9408 hourly,$0.6205 hourly,$0.381 hourly,$1.6768 hourly,$1.3565 hourly
M7I-FLEX 12xlarge Extra Large,m7i-flex.12xlarge,192 GiB,48 vCPUs,EBS only,Up to 18.75 Gigabit,$2.6813 hourly,$1.7685 hourly,$0.6606 hourly,$4.8893 hourly,$3.9765 hourly
M7I-FLEX 16xlarge Extra Large,m7i-flex.16xlarge,256 GiB,64 vCPUs,EBS only,Up to 25 Gigabit,$3.575 hourly,$2.3579 hourly,$0.664 hourly,$6.519 hourly,$5.3019 hourly
M7I-FLEX Double Extra Large,m7i-flex.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.4469 hourly,$0.2947 hourly,$0.1795 hourly,$0.7965 hourly,$0.6443 hourly
M7I-FLEX Eight Extra Large,m7i-flex.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 12.5 Gigabit,$1.7875 hourly,$1.179 hourly,$0.4459 hourly,$3.1859 hourly,$2.5774 hourly
