Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
A1 Medium,a1.medium,2 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
A1 Large,a1.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
A1 Extra Large,a1.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
A1 Double Extra Large,a1.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
A1 Quadruple Extra Large,a1.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
A1 Metal,a1.metal,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C1 High-CPU Medium,c1.medium,1.7 GiB,2 vCPUs,350 GB HDD,Moderate,$0.0895 hourly / vCPU,$0.065 hourly / vCPU,$0.0231 hourly / vCPU,$0.1295 hourly / vCPU,$0.109 hourly / vCPU
C1 High-CPU Extra Large,c1.xlarge,7 GiB,8 vCPUs,1680 GB (4×420 GB HDD),High,$0.0898 hourly / vCPU,$0.065 hourly / vCPU,$0.0228 hourly / vCPU,$0.1298 hourly / vCPU,$0.1089 hourly / vCPU
C3 High-CPU Large,c3.large,3.75 GiB,2 vCPUs,32 GB (2×16 GB SSD),Moderate,$0.0815 hourly / vCPU,$0.0615 hourly / vCPU,$0.01 hourly / vCPU,$0.123 hourly / vCPU,$0.1145 hourly / vCPU
C3 High-CPU Extra Large,c3.xlarge,7.5 GiB,4 vCPUs,80 GB (2×40 GB SSD),Moderate,$0.0813 hourly / vCPU,$0.0615 hourly / vCPU,$0.0212 hourly / vCPU,$0.1228 hourly / vCPU,$0.115 hourly / vCPU
C3 High-CPU Double Extra Large,c3.2xlarge,15 GiB,8 vCPUs,160 GB (2×80 GB SSD),High,$0.0813 hourly / vCPU,$0.0615 hourly / vCPU,$0.0234 hourly / vCPU,$0.1228 hourly / vCPU,$0.115 hourly / vCPU
C3 High-CPU Quadruple Extra Large,c3.4xlarge,30 GiB,16 vCPUs,320 GB (2×160 GB SSD),High,$0.0813 hourly / vCPU,$0.0615 hourly / vCPU,$0.0177 hourly / vCPU,$0.1228 hourly / vCPU,$0.1149 hourly / vCPU
C3 High-CPU Eight Extra Large,c3.8xlarge,60 GiB,32 vCPUs,640 GB (2×320 GB SSD),10 Gigabit,$0.0813 hourly / vCPU,$0.0615 hourly / vCPU,$0.0159 hourly / vCPU,$0.1228 hourly / vCPU,$0.1149 hourly / vCPU
C4 High-CPU Large,c4.large,3.75 GiB,2 vCPUs,EBS only,Moderate,$0.0775 hourly / vCPU,$0.055 hourly / vCPU,$0.0171 hourly / vCPU,$0.1235 hourly / vCPU,$0.101 hourly / vCPU
C4 High-CPU Extra Large,c4.xlarge,7.5 GiB,4 vCPUs,EBS only,High,$0.0773 hourly / vCPU,$0.055 hourly / vCPU,$0.0214 hourly / vCPU,$0.1233 hourly / vCPU,$0.101 hourly / vCPU
C4 High-CPU Double Extra Large,c4.2xlarge,15 GiB,8 vCPUs,EBS only,High,$0.0773 hourly / vCPU,$0.0551 hourly / vCPU,$0.019 hourly / vCPU,$0.1233 hourly / vCPU,$0.1011 hourly / vCPU
C4 High-CPU Quadruple Extra Large,c4.4xlarge,30 GiB,16 vCPUs,EBS only,High,$0.0772 hourly / vCPU,$0.0551 hourly / vCPU,$0.0128 hourly / vCPU,$0.1232 hourly / vCPU,$0.1011 hourly / vCPU
C4 High-CPU Eight Extra Large,c4.8xlarge,60 GiB,36 vCPUs,EBS only,10 Gigabit,$0.0686 hourly / vCPU,$0.049 hourly / vCPU,$0.0069 hourly / vCPU,$0.1146 hourly / vCPU,$0.095 hourly / vCPU
C5 High-CPU Large,c5.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0655 hourly / vCPU,$0.0415 hourly / vCPU,$0.0197 hourly / vCPU,$0.1115 hourly / vCPU,$0.0875 hourly / vCPU
C5 High-CPU Extra Large,c5.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.0655 hourly / vCPU,$0.0413 hourly / vCPU,$0.0215 hourly / vCPU,$0.1115 hourly / vCPU,$0.0873 hourly / vCPU
C5 High-CPU Double Extra Large,c5.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0655 hourly / vCPU,$0.0413 hourly / vCPU,$0.0195 hourly / vCPU,$0.1115 hourly / vCPU,$0.0873 hourly / vCPU
C5 High-CPU Quadruple Extra Large,c5.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0655 hourly / vCPU,$0.0413 hourly / vCPU,$0.0102 hourly / vCPU,$0.1115 hourly / vCPU,$0.0873 hourly / vCPU
C5 High-CPU 9xlarge,c5.9xlarge,72 GiB,36 vCPUs,EBS only,12 Gigabit,$0.0655 hourly / vCPU,$0.0413 hourly / vCPU,$0.021 hourly / vCPU,$0.1115 hourly / vCPU,$0.0873 hourly / vCPU
C5 High-CPU 12xlarge Extra Large,c5.12xlarge,96 GiB,48 vCPUs,EBS only,12 Gigabit,$0.0655 hourly / vCPU,$0.0413 hourly / vCPU,$0.0202 hourly / vCPU,$0.1115 hourly / vCPU,$0.0873 hourly / vCPU
C5 High-CPU 18xlarge,c5.18xlarge,144 GiB,72 vCPUs,EBS only,25 Gigabit,$0.0655 hourly / vCPU,$0.0413 hourly / vCPU,$0.0172 hourly / vCPU,$0.1115 hourly / vCPU,$0.0873 hourly / vCPU
C5 High-CPU 24xlarge,c5.24xlarge,192 GiB,96 vCPUs,EBS only,25 Gigabit,$0.0655 hourly / vCPU,$0.0413 hourly / vCPU,$0.0197 hourly / vCPU,$0.1115 hourly / vCPU,$0.0873 hourly / vCPU
C5 High-CPU Metal,c5.metal,192 GiB,96 vCPUs,EBS only,25 Gigabit,$0.0655 hourly / vCPU,$0.0413 hourly / vCPU,$0.0066 hourly / vCPU,$0.1115 hourly / vCPU,$0.0873 hourly / vCPU
C5A Large,c5a.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.059 hourly / vCPU,$0.037 hourly / vCPU,$0.0222 hourly / vCPU,$0.105 hourly / vCPU,$0.083 hourly / vCPU
C5A Extra Large,c5a.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.059 hourly / vCPU,$0.0373 hourly / vCPU,$0.0248 hourly / vCPU,$0.105 hourly / vCPU,$0.0833 hourly / vCPU
C5A Double Extra Large,c5a.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.059 hourly / vCPU,$0.0371 hourly / vCPU,$0.0251 hourly / vCPU,$0.105 hourly / vCPU,$0.0831 hourly / vCPU
C5A Quadruple Extra Large,c5a.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.059 hourly / vCPU,$0.0372 hourly / vCPU,$0.022 hourly / vCPU,$0.105 hourly / vCPU,$0.0832 hourly / vCPU
C5A Eight Extra Large,c5a.8xlarge,64 GiB,32 vCPUs,EBS only,10 Gigabit,$0.059 hourly / vCPU,$0.0372 hourly / vCPU,$0.0279 hourly / vCPU,$0.105 hourly / vCPU,$0.0832 hourly / vCPU
C5A 12xlarge Extra Large,c5a.12xlarge,96 GiB,48 vCPUs,EBS only,12 Gigabit,$0.059 hourly / vCPU,$0.0372 hourly / vCPU,$0.0433 hourly / vCPU,$0.105 hourly / vCPU,$0.0832 hourly / vCPU
C5A 16xlarge Extra Large,c5a.16xlarge,128 GiB,64 vCPUs,EBS only,20 Gigabit,$0.059 hourly / vCPU,$0.0372 hourly / vCPU,$0.0281 hourly / vCPU,$0.105 hourly / vCPU,$0.0832 hourly / vCPU
C5A 24xlarge,c5a.24xlarge,192 GiB,96 vCPUs,EBS only,20 Gigabit,$0.059 hourly / vCPU,$0.0372 hourly / vCPU,$0.031 hourly / vCPU,$0.105 hourly / vCPU,$0.0832 hourly / vCPU
C5AD Large,c5ad.large,4 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.067 hourly / vCPU,$0.042 hourly / vCPU,$0.0203 hourly / vCPU,$0.113 hourly / vCPU,$0.088 hourly / vCPU
C5AD Extra Large,c5ad.xlarge,8 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.067 hourly / vCPU,$0.0423 hourly / vCPU,$0.0198 hourly / vCPU,$0.113 hourly / vCPU,$0.0883 hourly / vCPU
C5AD Double Extra Large,c5ad.2xlarge,16 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.067 hourly / vCPU,$0.0423 hourly / vCPU,$0.0279 hourly / vCPU,$0.113 hourly / vCPU,$0.0883 hourly / vCPU
C5AD Quadruple Extra Large,c5ad.4xlarge,32 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.067 hourly / vCPU,$0.0422 hourly / vCPU,$0.0326 hourly / vCPU,$0.113 hourly / vCPU,$0.0882 hourly / vCPU
C5AD Eight Extra Large,c5ad.8xlarge,64 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),10 Gigabit,$0.067 hourly / vCPU,$0.0422 hourly / vCPU,$0.0407 hourly / vCPU,$0.113 hourly / vCPU,$0.0882 hourly / vCPU
C5AD 12xlarge Extra Large,c5ad.12xlarge,96 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$0.067 hourly / vCPU,$0.0422 hourly / vCPU,$0.0412 hourly / vCPU,$0.113 hourly / vCPU,$0.0882 hourly / vCPU
C5AD 16xlarge Extra Large,c5ad.16xlarge,128 GiB,64 vCPUs,2400 GB (2×1200 GB NVMe SSD),20 Gigabit,$0.067 hourly / vCPU,$0.0422 hourly / vCPU,$0.0369 hourly / vCPU,$0.113 hourly / vCPU,$0.0882 hourly / vCPU
C5AD 24xlarge,c5ad.24xlarge,192 GiB,96 vCPUs,3800 GB (2×1900 GB NVMe SSD),20 Gigabit,$0.067 hourly / vCPU,$0.0422 hourly / vCPU,$0.0388 hourly / vCPU,$0.113 hourly / vCPU,$0.0882 hourly / vCPU
C5 High-CPU Large,c5d.large,4 GiB,2 vCPUs,50 GB NVMe SSD,Up to 10 Gigabit,$0.0745 hourly / vCPU,$0.047 hourly / vCPU,$0.0164 hourly / vCPU,$0.1205 hourly / vCPU,$0.093 hourly / vCPU
C5 High-CPU Extra Large,c5d.xlarge,8 GiB,4 vCPUs,100 GB NVMe SSD,Up to 10 Gigabit,$0.0745 hourly / vCPU,$0.047 hourly / vCPU,$0.023 hourly / vCPU,$0.1205 hourly / vCPU,$0.093 hourly / vCPU
C5 High-CPU Double Extra Large,c5d.2xlarge,16 GiB,8 vCPUs,200 GB NVMe SSD,Up to 10 Gigabit,$0.0745 hourly / vCPU,$0.0469 hourly / vCPU,$0.0168 hourly / vCPU,$0.1205 hourly / vCPU,$0.0929 hourly / vCPU
C5 High-CPU Quadruple Extra Large,c5d.4xlarge,32 GiB,16 vCPUs,400 GB NVMe SSD,Up to 10 Gigabit,$0.0745 hourly / vCPU,$0.0469 hourly / vCPU,$0.0235 hourly / vCPU,$0.1205 hourly / vCPU,$0.0929 hourly / vCPU
C5 High-CPU 9xlarge,c5d.9xlarge,72 GiB,36 vCPUs,900 GB NVMe SSD,12 Gigabit,$0.0745 hourly / vCPU,$0.0469 hourly / vCPU,$0.0383 hourly / vCPU,$0.1205 hourly / vCPU,$0.0929 hourly / vCPU
C5 High-CPU 12xlarge Extra Large,c5d.12xlarge,96 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$0.0745 hourly / vCPU,$0.0469 hourly / vCPU,$0.0579 hourly / vCPU,$0.1205 hourly / vCPU,$0.0929 hourly / vCPU
C5 High-CPU 18xlarge,c5d.18xlarge,144 GiB,72 vCPUs,1800 GB (2×900 GB NVMe SSD),25 Gigabit,$0.0745 hourly / vCPU,$0.0469 hourly / vCPU,$0.0448 hourly / vCPU,$0.1205 hourly / vCPU,$0.0929 hourly / vCPU
C5 High-CPU 24xlarge,c5d.24xlarge,192 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$0.0745 hourly / vCPU,$0.0469 hourly / vCPU,$0.0353 hourly / vCPU,$0.1205 hourly / vCPU,$0.0929 hourly / vCPU
C5 High-CPU Metal,c5d.metal,192 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$0.0745 hourly / vCPU,$0.0469 hourly / vCPU,$0.0075 hourly / vCPU,$0.1205 hourly / vCPU,$0.0929 hourly / vCPU
C5N Large,c5n.large,5.25 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.083 hourly / vCPU,$0.0525 hourly / vCPU,$0.0265 hourly / vCPU,$0.129 hourly / vCPU,$0.0985 hourly / vCPU
C5N Extra Large,c5n.xlarge,10.5 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.083 hourly / vCPU,$0.0523 hourly / vCPU,$0.0275 hourly / vCPU,$0.129 hourly / vCPU,$0.0983 hourly / vCPU
C5N Double Extra Large,c5n.2xlarge,21 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.083 hourly / vCPU,$0.0523 hourly / vCPU,$0.0221 hourly / vCPU,$0.129 hourly / vCPU,$0.0523 hourly / vCPU
C5N Quadruple Extra Large,c5n.4xlarge,42 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,$0.083 hourly / vCPU,$0.0523 hourly / vCPU,$0.0243 hourly / vCPU,$0.129 hourly / vCPU,$0.0983 hourly / vCPU
C5N 9xlarge,c5n.9xlarge,96 GiB,36 vCPUs,EBS only,50 Gigabit,$0.083 hourly / vCPU,$0.0523 hourly / vCPU,$0.0101 hourly / vCPU,$0.129 hourly / vCPU,$0.0523 hourly / vCPU
C5N 18xlarge,c5n.18xlarge,192 GiB,72 vCPUs,EBS only,100 Gigabit,$0.083 hourly / vCPU,$0.0523 hourly / vCPU,$0.0101 hourly / vCPU,$0.129 hourly / vCPU,$0.0983 hourly / vCPU
C5N Metal,c5n.metal,192 GiB,72 vCPUs,EBS only,100 Gigabit,$0.083 hourly / vCPU,$0.0523 hourly / vCPU,$0.0083 hourly / vCPU,$0.129 hourly / vCPU,$0.0523 hourly / vCPU
C6A Large,c6a.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.021 hourly / vCPU,$0.105 hourly / vCPU,$0.0389 hourly / vCPU
C6A Extra Large,c6a.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.0203 hourly / vCPU,$0.105 hourly / vCPU,$0.0849 hourly / vCPU
C6A Double Extra Large,c6a.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.0228 hourly / vCPU,$0.105 hourly / vCPU,$0.0389 hourly / vCPU
C6A Quadruple Extra Large,c6a.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.006 hourly / vCPU,$0.105 hourly / vCPU,$0.0849 hourly / vCPU
C6A Eight Extra Large,c6a.8xlarge,64 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.0276 hourly / vCPU,$0.105 hourly / vCPU,$0.0849 hourly / vCPU
C6A 12xlarge Extra Large,c6a.12xlarge,96 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.0266 hourly / vCPU,$0.105 hourly / vCPU,$0.0849 hourly / vCPU
C6A 16xlarge Extra Large,c6a.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.0211 hourly / vCPU,$0.105 hourly / vCPU,$0.0389 hourly / vCPU
C6A 24xlarge,c6a.24xlarge,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.0221 hourly / vCPU,$0.105 hourly / vCPU,$0.0849 hourly / vCPU
C6A 32xlarge,c6a.32xlarge,256 GiB,128 vCPUs,EBS only,50 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.0164 hourly / vCPU,$0.105 hourly / vCPU,$0.0389 hourly / vCPU
C6A 48xlarge,c6a.48xlarge,384 GiB,192 vCPUs,EBS only,50 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.0059 hourly / vCPU,$0.105 hourly / vCPU,$0.0849 hourly / vCPU
C6A Metal,c6a.metal,384 GiB,192 vCPUs,EBS only,50 Gigabit,$0.059 hourly / vCPU,$0.0389 hourly / vCPU,$0.006 hourly / vCPU,$0.105 hourly / vCPU,$0.0849 hourly / vCPU
C6G Medium,c6g.medium,2 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.0524 hourly / vCPU,$0.033 hourly / vCPU,$0.0052 hourly / vCPU,unavailable,unavailable
C6G Large,c6g.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0524 hourly / vCPU,$0.033 hourly / vCPU,$0.0053 hourly / vCPU,unavailable,unavailable
C6G Extra Large,c6g.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.0524 hourly / vCPU,$0.033 hourly / vCPU,$0.0173 hourly / vCPU,unavailable,unavailable
C6G Double Extra Large,c6g.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0524 hourly / vCPU,$0.033 hourly / vCPU,$0.0062 hourly / vCPU,unavailable,unavailable
C6G Quadruple Extra Large,c6g.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0524 hourly / vCPU,$0.033 hourly / vCPU,$0.0052 hourly / vCPU,unavailable,unavailable
C6G Eight Extra Large,c6g.8xlarge,64 GiB,32 vCPUs,EBS only,12 Gigabit,$0.0524 hourly / vCPU,$0.033 hourly / vCPU,$0.0052 hourly / vCPU,unavailable,unavailable
C6G 12xlarge Extra Large,c6g.12xlarge,96 GiB,48 vCPUs,EBS only,20 Gigabit,$0.0524 hourly / vCPU,$0.033 hourly / vCPU,$0.0053 hourly / vCPU,unavailable,unavailable
C6G 16xlarge Extra Large,c6g.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0524 hourly / vCPU,$0.033 hourly / vCPU,$0.0053 hourly / vCPU,unavailable,unavailable
C6G Metal,c6g.metal,128 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0524 hourly / vCPU,$0.033 hourly / vCPU,$0.0052 hourly / vCPU,unavailable,unavailable
C6GD Medium,c6gd.medium,2 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.0595 hourly / vCPU,$0.0378 hourly / vCPU,$0.006 hourly / vCPU,unavailable,unavailable
C6GD Large,c6gd.large,4 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.0595 hourly / vCPU,$0.0378 hourly / vCPU,$0.007 hourly / vCPU,unavailable,unavailable
C6GD Extra Large,c6gd.xlarge,8 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.0595 hourly / vCPU,$0.0378 hourly / vCPU,$0.0126 hourly / vCPU,unavailable,unavailable
C6GD Double Extra Large,c6gd.2xlarge,16 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.0595 hourly / vCPU,$0.0378 hourly / vCPU,$0.0062 hourly / vCPU,unavailable,unavailable
C6GD Quadruple Extra Large,c6gd.4xlarge,32 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.0595 hourly / vCPU,$0.0378 hourly / vCPU,$0.0062 hourly / vCPU,unavailable,unavailable
C6GD Eight Extra Large,c6gd.8xlarge,64 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,$0.0595 hourly / vCPU,$0.0378 hourly / vCPU,$0.006 hourly / vCPU,unavailable,unavailable
C6GD 12xlarge Extra Large,c6gd.12xlarge,96 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,$0.0595 hourly / vCPU,$0.0378 hourly / vCPU,$0.006 hourly / vCPU,unavailable,unavailable
C6GD 16xlarge Extra Large,c6gd.16xlarge,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.0595 hourly / vCPU,$0.0378 hourly / vCPU,$0.0061 hourly / vCPU,unavailable,unavailable
C6GD Metal,c6gd.metal,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.0595 hourly / vCPU,$0.0378 hourly / vCPU,$0.006 hourly / vCPU,unavailable,unavailable
C6GN Medium,c6gn.medium,2 GiB,1 vCPUs,EBS only,Up to 16 Gigabit,$0.0665 hourly / vCPU,$0.042 hourly / vCPU,$0.0067 hourly / vCPU,unavailable,unavailable
C6GN Large,c6gn.large,4 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.0665 hourly / vCPU,$0.042 hourly / vCPU,$0.0112 hourly / vCPU,unavailable,unavailable
C6GN Extra Large,c6gn.xlarge,8 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.0665 hourly / vCPU,$0.042 hourly / vCPU,$0.0148 hourly / vCPU,unavailable,unavailable
C6GN Double Extra Large,c6gn.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.0665 hourly / vCPU,$0.042 hourly / vCPU,$0.0102 hourly / vCPU,unavailable,unavailable
C6GN Quadruple Extra Large,c6gn.4xlarge,32 GiB,16 vCPUs,EBS only,25 Gigabit,$0.0665 hourly / vCPU,$0.042 hourly / vCPU,$0.0136 hourly / vCPU,unavailable,unavailable
C6GN Eight Extra Large,c6gn.8xlarge,64 GiB,32 vCPUs,EBS only,50 Gigabit,$0.0665 hourly / vCPU,$0.042 hourly / vCPU,$0.0178 hourly / vCPU,unavailable,unavailable
C6GN 12xlarge Extra Large,c6gn.12xlarge,96 GiB,48 vCPUs,EBS only,75 Gigabit,$0.0665 hourly / vCPU,$0.042 hourly / vCPU,$0.0173 hourly / vCPU,unavailable,unavailable
C6GN 16xlarge Extra Large,c6gn.16xlarge,128 GiB,64 vCPUs,EBS only,100 Gigabit,$0.0665 hourly / vCPU,$0.042 hourly / vCPU,$0.0181 hourly / vCPU,unavailable,unavailable
C6GN Metal,c6gn.metal,128 GiB,64 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C6I Large,c6i.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0655 hourly / vCPU,$0.0433 hourly / vCPU,$0.0209 hourly / vCPU,$0.1115 hourly / vCPU,$0.0433 hourly / vCPU
C6I Extra Large,c6i.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0655 hourly / vCPU,$0.0433 hourly / vCPU,$0.0202 hourly / vCPU,$0.1115 hourly / vCPU,$0.0893 hourly / vCPU
C6I Double Extra Large,c6i.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0655 hourly / vCPU,$0.0433 hourly / vCPU,$0.0229 hourly / vCPU,$0.1115 hourly / vCPU,$0.0893 hourly / vCPU
C6I Quadruple Extra Large,c6i.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0655 hourly / vCPU,$0.0433 hourly / vCPU,$0.0066 hourly / vCPU,$0.1115 hourly / vCPU,$0.0433 hourly / vCPU
C6I Eight Extra Large,c6i.8xlarge,64 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0655 hourly / vCPU,$0.0433 hourly / vCPU,$0.018 hourly / vCPU,$0.1115 hourly / vCPU,$0.0893 hourly / vCPU
C6I 12xlarge Extra Large,c6i.12xlarge,96 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0655 hourly / vCPU,$0.0433 hourly / vCPU,$0.0162 hourly / vCPU,$0.1115 hourly / vCPU,$0.0433 hourly / vCPU
C6I 16xlarge Extra Large,c6i.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0655 hourly / vCPU,$0.0433 hourly / vCPU,$0.0282 hourly / vCPU,$0.1115 hourly / vCPU,$0.0893 hourly / vCPU
C6I 24xlarge,c6i.24xlarge,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0655 hourly / vCPU,$0.0433 hourly / vCPU,$0.023 hourly / vCPU,$0.1115 hourly / vCPU,$0.0433 hourly / vCPU
C6I 32xlarge,c6i.32xlarge,256 GiB,128 vCPUs,EBS only,50 Gigabit,$0.0655 hourly / vCPU,$0.0433 hourly / vCPU,$0.0193 hourly / vCPU,$0.1115 hourly / vCPU,$0.0893 hourly / vCPU
C6I Metal,c6i.metal,256 GiB,128 vCPUs,EBS only,50 Gigabit,$0.0655 hourly / vCPU,$0.0433 hourly / vCPU,$0.0066 hourly / vCPU,$0.1115 hourly / vCPU,$0.0433 hourly / vCPU
C6ID Large,c6id.large,4 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.0782 hourly / vCPU,$0.0493 hourly / vCPU,$0.0178 hourly / vCPU,$0.1242 hourly / vCPU,$0.0953 hourly / vCPU
C6ID Extra Large,c6id.xlarge,8 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.0782 hourly / vCPU,$0.0493 hourly / vCPU,$0.0186 hourly / vCPU,$0.1242 hourly / vCPU,$0.0953 hourly / vCPU
C6ID Double Extra Large,c6id.2xlarge,16 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,$0.0782 hourly / vCPU,$0.0493 hourly / vCPU,$0.0139 hourly / vCPU,$0.1242 hourly / vCPU,$0.0953 hourly / vCPU
C6ID Quadruple Extra Large,c6id.4xlarge,32 GiB,16 vCPUs,950 GB NVMe SSD,Up to 12.5 Gigabit,$0.0782 hourly / vCPU,$0.0493 hourly / vCPU,$0.0078 hourly / vCPU,$0.1242 hourly / vCPU,$0.0953 hourly / vCPU
C6ID Eight Extra Large,c6id.8xlarge,64 GiB,32 vCPUs,1900 GB NVMe SSD,12.5 Gigabit,$0.0782 hourly / vCPU,$0.0493 hourly / vCPU,$0.0079 hourly / vCPU,$0.1242 hourly / vCPU,$0.0953 hourly / vCPU
C6ID 12xlarge Extra Large,c6id.12xlarge,96 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),18.75 Gigabit,$0.0782 hourly / vCPU,$0.0493 hourly / vCPU,$0.0079 hourly / vCPU,$0.1242 hourly / vCPU,$0.0953 hourly / vCPU
C6ID 16xlarge Extra Large,c6id.16xlarge,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.0782 hourly / vCPU,$0.0493 hourly / vCPU,$0.0079 hourly / vCPU,$0.1242 hourly / vCPU,$0.0953 hourly / vCPU
C6ID 24xlarge,c6id.24xlarge,192 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),37.5 Gigabit,$0.0782 hourly / vCPU,$0.0493 hourly / vCPU,$0.0083 hourly / vCPU,$0.1242 hourly / vCPU,$0.0953 hourly / vCPU
