Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
MAC2 Metal,mac2.metal,16 GiB,8 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
MAC2-M1ULTRA Metal,mac2-m1ultra.metal,128 GiB,20 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
MAC2-M2 Metal,mac2-m2.metal,24 GiB,8 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
MAC2-M2PRO Metal,mac2-m2pro.metal,32 GiB,12 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
P2 General Purpose GPU Extra Large,p2.xlarge,61 GiB,4 vCPUs,EBS only,High,$0.3855 hourly / vCPU,unavailable,unavailable,$0.4315 hourly / vCPU,unavailable
P2 General Purpose GPU Eight Extra Large,p2.8xlarge,488 GiB,32 vCPUs,EBS only,10 Gigabit,$0.3855 hourly / vCPU,unavailable,unavailable,$0.4315 hourly / vCPU,unavailable
P2 General Purpose GPU 16xlarge Extra Large,p2.16xlarge,732 GiB,64 vCPUs,EBS only,20 Gigabit,$0.3855 hourly / vCPU,unavailable,unavailable,$0.4315 hourly / vCPU,unavailable
P3 High Performance GPU Double Extra Large,p3.2xlarge,61 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.5243 hourly / vCPU,unavailable,$0.1597 hourly / vCPU,$0.5703 hourly / vCPU,unavailable
P3 High Performance GPU Eight Extra Large,p3.8xlarge,244 GiB,32 vCPUs,EBS only,10 Gigabit,$0.5243 hourly / vCPU,unavailable,$0.1333 hourly / vCPU,$0.5703 hourly / vCPU,unavailable
P3 High Performance GPU 16xlarge Extra Large,p3.16xlarge,488 GiB,64 vCPUs,EBS only,25 Gigabit,$0.5243 hourly / vCPU,unavailable,$0.1567 hourly / vCPU,$0.5703 hourly / vCPU,unavailable
P3DN 24xlarge,p3dn.24xlarge,768 GiB,96 vCPUs,1800 GB (2×900 GB NVMe SSD),100 Gigabit,$0.4457 hourly / vCPU,$0.2815 hourly / vCPU,$0.1274 hourly / vCPU,$0.4917 hourly / vCPU,$0.3275 hourly / vCPU
P4D Highest Performance GPU 24xlarge,p4d.24xlarge,1152 GiB,96 vCPUs,8000 GB (8×1000 GB NVMe SSD),4x 100 Gigabit,$0.3135 hourly / vCPU,$0.204 hourly / vCPU,$0.1241 hourly / vCPU,unavailable,unavailable
P4DE 24xlarge,p4de.24xlarge,1152 GiB,96 vCPUs,8000 GB (8×1000 GB NVMe SSD),4x 100 Gigabit,$0.3919 hourly / vCPU,$0.2549 hourly / vCPU,$0.1198 hourly / vCPU,unavailable,unavailable
P5 Quadruple Extra Large,p5.4xlarge,256 GiB,16 vCPUs,3800 GB NVMe SSD,100 Gigabit,$0.5375 hourly / vCPU,unavailable,$0.1296 hourly / vCPU,unavailable,unavailable
P5 48xlarge,p5.48xlarge,2048 GiB,192 vCPUs,30400 GB (8×3800 GB NVMe SSD),3200 Gigabit,$0.3583 hourly / vCPU,unavailable,$0.0852 hourly / vCPU,unavailable,unavailable
P5e High Performance Computing GPU 48xlarge,p5e.48xlarge,2048 GiB,192 vCPUs,EBS only,3200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
P5en High Performance Computing GPU 48xlarge,p5en.48xlarge,2048 GiB,192 vCPUs,30400 GB (8×3800 GB NVMe SSD),3200 Gigabit,$0.4121 hourly / vCPU,unavailable,$0.099 hourly / vCPU,unavailable,unavailable
P6-B200 High Performance and Machine Learning GPU 48xlarge,p6-b200.48xlarge,2048 GiB,192 vCPUs,30400 GB (8×3800 GB NVMe SSD),3200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
P6E-GB200 36xlarge,p6e-gb200.36xlarge,960 GiB,144 vCPUs,EBS only,1700 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R3 High-Memory Large,r3.large,15.25 GiB,2 vCPUs,32 GB SSD,Moderate,$0.10 hourly / vCPU,$0.0745 hourly / vCPU,$0.0269 hourly / vCPU,$0.15 hourly / vCPU,$0.1265 hourly / vCPU
R3 High-Memory Extra Large,r3.xlarge,30.5 GiB,4 vCPUs,80 GB SSD,Moderate,$0.0998 hourly / vCPU,$0.0745 hourly / vCPU,$0.0253 hourly / vCPU,$0.1498 hourly / vCPU,$0.1223 hourly / vCPU
R3 High-Memory Double Extra Large,r3.2xlarge,61 GiB,8 vCPUs,160 GB SSD,High,$0.0998 hourly / vCPU,$0.0746 hourly / vCPU,$0.0267 hourly / vCPU,$0.1471 hourly / vCPU,$0.1206 hourly / vCPU
R3 High-Memory Quadruple Extra Large,r3.4xlarge,122 GiB,16 vCPUs,320 GB SSD,High,$0.0998 hourly / vCPU,$0.0746 hourly / vCPU,$0.0244 hourly / vCPU,$0.1423 hourly / vCPU,$0.1072 hourly / vCPU
R3 High-Memory Eight Extra Large,r3.8xlarge,244 GiB,32 vCPUs,640 GB (2×320 GB SSD),10 Gigabit,$0.0998 hourly / vCPU,$0.0746 hourly / vCPU,$0.0246 hourly / vCPU,$0.1328 hourly / vCPU,$0.0836 hourly / vCPU
R4 High-Memory Large,r4.large,15.25 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.08 hourly / vCPU,$0.0504 hourly / vCPU,$0.0275 hourly / vCPU,$0.126 hourly / vCPU,$0.0964 hourly / vCPU
R4 High-Memory Extra Large,r4.xlarge,30.5 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.08 hourly / vCPU,$0.0504 hourly / vCPU,$0.0243 hourly / vCPU,$0.126 hourly / vCPU,$0.0964 hourly / vCPU
R4 High-Memory Double Extra Large,r4.2xlarge,61 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.08 hourly / vCPU,$0.0504 hourly / vCPU,$0.0288 hourly / vCPU,$0.126 hourly / vCPU,$0.0964 hourly / vCPU
R4 High-Memory Quadruple Extra Large,r4.4xlarge,122 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.08 hourly / vCPU,$0.0504 hourly / vCPU,$0.0249 hourly / vCPU,$0.126 hourly / vCPU,$0.0964 hourly / vCPU
R4 High-Memory Eight Extra Large,r4.8xlarge,244 GiB,32 vCPUs,EBS only,10 Gigabit,$0.08 hourly / vCPU,$0.0504 hourly / vCPU,$0.0241 hourly / vCPU,$0.126 hourly / vCPU,$0.0964 hourly / vCPU
R4 High-Memory 16xlarge Extra Large,r4.16xlarge,488 GiB,64 vCPUs,EBS only,25 Gigabit,$0.08 hourly / vCPU,$0.0504 hourly / vCPU,$0.0198 hourly / vCPU,$0.126 hourly / vCPU,$0.0964 hourly / vCPU
R5 Large,r5.large,16 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.076 hourly / vCPU,$0.048 hourly / vCPU,$0.0233 hourly / vCPU,$0.122 hourly / vCPU,$0.094 hourly / vCPU
R5 Extra Large,r5.xlarge,32 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.076 hourly / vCPU,$0.048 hourly / vCPU,$0.0269 hourly / vCPU,$0.122 hourly / vCPU,$0.094 hourly / vCPU
R5 Double Extra Large,r5.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.076 hourly / vCPU,$0.0479 hourly / vCPU,$0.0219 hourly / vCPU,$0.122 hourly / vCPU,$0.0939 hourly / vCPU
R5 Quadruple Extra Large,r5.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.076 hourly / vCPU,$0.0479 hourly / vCPU,$0.0264 hourly / vCPU,$0.122 hourly / vCPU,$0.0939 hourly / vCPU
R5 Eight Extra Large,r5.8xlarge,256 GiB,32 vCPUs,EBS only,10 Gigabit,$0.076 hourly / vCPU,$0.0479 hourly / vCPU,$0.0224 hourly / vCPU,$0.122 hourly / vCPU,$0.0939 hourly / vCPU
R5 12xlarge Extra Large,r5.12xlarge,384 GiB,48 vCPUs,EBS only,12 Gigabit,$0.076 hourly / vCPU,$0.0479 hourly / vCPU,$0.0184 hourly / vCPU,$0.122 hourly / vCPU,$0.0939 hourly / vCPU
R5 16xlarge Extra Large,r5.16xlarge,512 GiB,64 vCPUs,EBS only,20 Gigabit,$0.076 hourly / vCPU,$0.0479 hourly / vCPU,$0.0184 hourly / vCPU,$0.122 hourly / vCPU,$0.0939 hourly / vCPU
R5 24xlarge,r5.24xlarge,768 GiB,96 vCPUs,EBS only,25 Gigabit,$0.076 hourly / vCPU,$0.0479 hourly / vCPU,$0.0223 hourly / vCPU,$0.122 hourly / vCPU,$0.0939 hourly / vCPU
R5 Metal,r5.metal,768 GiB,96 vCPUs,EBS only,25 Gigabit,$0.076 hourly / vCPU,$0.0479 hourly / vCPU,$0.0187 hourly / vCPU,$0.122 hourly / vCPU,$0.0939 hourly / vCPU
R5A Large,r5a.large,16 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0685 hourly / vCPU,$0.043 hourly / vCPU,$0.0228 hourly / vCPU,$0.1145 hourly / vCPU,$0.089 hourly / vCPU
R5A Extra Large,r5a.xlarge,32 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.0685 hourly / vCPU,$0.043 hourly / vCPU,$0.0219 hourly / vCPU,$0.1145 hourly / vCPU,$0.089 hourly / vCPU
R5A Double Extra Large,r5a.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0685 hourly / vCPU,$0.0431 hourly / vCPU,$0.0248 hourly / vCPU,$0.1145 hourly / vCPU,$0.0891 hourly / vCPU
R5A Quadruple Extra Large,r5a.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0685 hourly / vCPU,$0.0431 hourly / vCPU,$0.0248 hourly / vCPU,$0.1145 hourly / vCPU,$0.0891 hourly / vCPU
R5A Eight Extra Large,r5a.8xlarge,256 GiB,32 vCPUs,EBS only,Up to 10 Gigabit,$0.0685 hourly / vCPU,$0.0431 hourly / vCPU,$0.0259 hourly / vCPU,$0.1145 hourly / vCPU,$0.0891 hourly / vCPU
R5A 12xlarge Extra Large,r5a.12xlarge,384 GiB,48 vCPUs,EBS only,10 Gigabit,$0.0685 hourly / vCPU,$0.0431 hourly / vCPU,$0.0172 hourly / vCPU,$0.1145 hourly / vCPU,$0.0891 hourly / vCPU
R5A 16xlarge Extra Large,r5a.16xlarge,512 GiB,64 vCPUs,EBS only,12 Gigabit,$0.0685 hourly / vCPU,$0.0431 hourly / vCPU,$0.0169 hourly / vCPU,$0.1145 hourly / vCPU,$0.0891 hourly / vCPU
R5A 24xlarge,r5a.24xlarge,768 GiB,96 vCPUs,EBS only,20 Gigabit,$0.0685 hourly / vCPU,$0.0431 hourly / vCPU,$0.0169 hourly / vCPU,$0.1145 hourly / vCPU,$0.0891 hourly / vCPU
R5AD Large,r5ad.large,16 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.0795 hourly / vCPU,$0.05 hourly / vCPU,$0.0266 hourly / vCPU,$0.1255 hourly / vCPU,$0.096 hourly / vCPU
R5AD Extra Large,r5ad.xlarge,32 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.0795 hourly / vCPU,$0.05 hourly / vCPU,$0.0312 hourly / vCPU,$0.1255 hourly / vCPU,$0.096 hourly / vCPU
R5AD Double Extra Large,r5ad.2xlarge,64 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.0795 hourly / vCPU,$0.0501 hourly / vCPU,$0.0337 hourly / vCPU,$0.1255 hourly / vCPU,$0.0961 hourly / vCPU
R5AD Quadruple Extra Large,r5ad.4xlarge,128 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.0795 hourly / vCPU,$0.0501 hourly / vCPU,$0.0293 hourly / vCPU,$0.1255 hourly / vCPU,$0.0961 hourly / vCPU
R5AD Eight Extra Large,r5ad.8xlarge,256 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),Up to 10 Gigabit,$0.0795 hourly / vCPU,$0.0501 hourly / vCPU,$0.0285 hourly / vCPU,$0.1255 hourly / vCPU,$0.0961 hourly / vCPU
R5AD 12xlarge Extra Large,r5ad.12xlarge,384 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),10 Gigabit,$0.0795 hourly / vCPU,$0.0501 hourly / vCPU,$0.0233 hourly / vCPU,$0.1255 hourly / vCPU,$0.0961 hourly / vCPU
R5AD 16xlarge Extra Large,r5ad.16xlarge,512 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),12 Gigabit,$0.0795 hourly / vCPU,$0.0501 hourly / vCPU,$0.0215 hourly / vCPU,$0.1255 hourly / vCPU,$0.0961 hourly / vCPU
R5AD 24xlarge,r5ad.24xlarge,768 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),20 Gigabit,$0.0795 hourly / vCPU,$0.0501 hourly / vCPU,$0.02 hourly / vCPU,$0.1255 hourly / vCPU,$0.0961 hourly / vCPU
R5B Large,r5b.large,16 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0263 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5B Extra Large,r5b.xlarge,32 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0335 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5B Double Extra Large,r5b.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0371 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5B Quadruple Extra Large,r5b.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0304 hourly / vCPU,$0.1365 hourly / vCPU,$0.057 hourly / vCPU
R5B Eight Extra Large,r5b.8xlarge,256 GiB,32 vCPUs,EBS only,10 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.027 hourly / vCPU,$0.1365 hourly / vCPU,$0.057 hourly / vCPU
R5B 12xlarge Extra Large,r5b.12xlarge,384 GiB,48 vCPUs,EBS only,12 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0242 hourly / vCPU,$0.1365 hourly / vCPU,$0.057 hourly / vCPU
R5B 16xlarge Extra Large,r5b.16xlarge,512 GiB,64 vCPUs,EBS only,20 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.024 hourly / vCPU,$0.1365 hourly / vCPU,$0.057 hourly / vCPU
R5B 24xlarge,r5b.24xlarge,768 GiB,96 vCPUs,EBS only,25 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0248 hourly / vCPU,$0.1365 hourly / vCPU,$0.057 hourly / vCPU
R5B Metal,r5b.metal,768 GiB,96 vCPUs,EBS only,25 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0225 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5D Large,r5d.large,16 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.087 hourly / vCPU,$0.055 hourly / vCPU,$0.0308 hourly / vCPU,$0.133 hourly / vCPU,$0.101 hourly / vCPU
R5D Extra Large,r5d.xlarge,32 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.087 hourly / vCPU,$0.0548 hourly / vCPU,$0.0384 hourly / vCPU,$0.133 hourly / vCPU,$0.1008 hourly / vCPU
R5D Double Extra Large,r5d.2xlarge,64 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.087 hourly / vCPU,$0.0548 hourly / vCPU,$0.0281 hourly / vCPU,$0.133 hourly / vCPU,$0.1008 hourly / vCPU
R5D Quadruple Extra Large,r5d.4xlarge,128 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.087 hourly / vCPU,$0.0548 hourly / vCPU,$0.027 hourly / vCPU,$0.133 hourly / vCPU,$0.1008 hourly / vCPU
R5D Eight Extra Large,r5d.8xlarge,256 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),10 Gigabit,$0.087 hourly / vCPU,$0.0548 hourly / vCPU,$0.0256 hourly / vCPU,$0.133 hourly / vCPU,$0.1008 hourly / vCPU
R5D 12xlarge Extra Large,r5d.12xlarge,384 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$0.087 hourly / vCPU,$0.0548 hourly / vCPU,$0.0216 hourly / vCPU,$0.133 hourly / vCPU,$0.1008 hourly / vCPU
R5D 16xlarge Extra Large,r5d.16xlarge,512 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),20 Gigabit,$0.087 hourly / vCPU,$0.0548 hourly / vCPU,$0.0224 hourly / vCPU,$0.133 hourly / vCPU,$0.1008 hourly / vCPU
R5D 24xlarge,r5d.24xlarge,768 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$0.087 hourly / vCPU,$0.0548 hourly / vCPU,$0.0227 hourly / vCPU,$0.133 hourly / vCPU,$0.1008 hourly / vCPU
R5D Metal,r5d.metal,768 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$0.087 hourly / vCPU,$0.0548 hourly / vCPU,$0.0219 hourly / vCPU,$0.133 hourly / vCPU,$0.1008 hourly / vCPU
R5DN Large,r5dn.large,16 GiB,2 vCPUs,75 GB NVMe SSD,Up to 25 Gigabit,$0.1015 hourly / vCPU,$0.064 hourly / vCPU,$0.0285 hourly / vCPU,$0.1475 hourly / vCPU,$0.11 hourly / vCPU
R5DN Extra Large,r5dn.xlarge,32 GiB,4 vCPUs,150 GB NVMe SSD,Up to 25 Gigabit,$0.1015 hourly / vCPU,$0.064 hourly / vCPU,$0.0356 hourly / vCPU,$0.1475 hourly / vCPU,$0.11 hourly / vCPU
R5DN Double Extra Large,r5dn.2xlarge,64 GiB,8 vCPUs,300 GB NVMe SSD,Up to 25 Gigabit,$0.1015 hourly / vCPU,$0.064 hourly / vCPU,$0.0379 hourly / vCPU,$0.1475 hourly / vCPU,$0.11 hourly / vCPU
R5DN Quadruple Extra Large,r5dn.4xlarge,128 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 25 Gigabit,$0.1015 hourly / vCPU,$0.0639 hourly / vCPU,$0.033 hourly / vCPU,$0.1475 hourly / vCPU,$0.1099 hourly / vCPU
R5DN Eight Extra Large,r5dn.8xlarge,256 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),25 Gigabit,$0.1015 hourly / vCPU,$0.0639 hourly / vCPU,$0.0292 hourly / vCPU,$0.1475 hourly / vCPU,$0.1099 hourly / vCPU
R5DN 12xlarge Extra Large,r5dn.12xlarge,384 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),50 Gigabit,$0.1015 hourly / vCPU,$0.0639 hourly / vCPU,$0.024 hourly / vCPU,$0.1475 hourly / vCPU,$0.1099 hourly / vCPU
R5DN 16xlarge Extra Large,r5dn.16xlarge,512 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),75 Gigabit,$0.1015 hourly / vCPU,$0.0639 hourly / vCPU,$0.025 hourly / vCPU,$0.1475 hourly / vCPU,$0.1099 hourly / vCPU
R5DN 24xlarge,r5dn.24xlarge,768 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,$0.1015 hourly / vCPU,$0.0639 hourly / vCPU,$0.0244 hourly / vCPU,$0.1475 hourly / vCPU,$0.1099 hourly / vCPU
R5DN Metal,r5dn.metal,768 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,$0.1015 hourly / vCPU,$0.0639 hourly / vCPU,$0.0248 hourly / vCPU,$0.1475 hourly / vCPU,$0.1099 hourly / vCPU
R5N Large,r5n.large,16 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0291 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5N Extra Large,r5n.xlarge,32 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0332 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5N Double Extra Large,r5n.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0333 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5N Quadruple Extra Large,r5n.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0325 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5N Eight Extra Large,r5n.8xlarge,256 GiB,32 vCPUs,EBS only,25 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0273 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5N 12xlarge Extra Large,r5n.12xlarge,384 GiB,48 vCPUs,EBS only,50 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0237 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5N 16xlarge Extra Large,r5n.16xlarge,512 GiB,64 vCPUs,EBS only,75 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0231 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5N 24xlarge,r5n.24xlarge,768 GiB,96 vCPUs,EBS only,100 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0234 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R5N Metal,r5n.metal,768 GiB,96 vCPUs,EBS only,100 Gigabit,$0.0905 hourly / vCPU,$0.057 hourly / vCPU,$0.0207 hourly / vCPU,$0.1365 hourly / vCPU,$0.103 hourly / vCPU
R6A Large,r6a.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0284 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6A Extra Large,r6a.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0224 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6A Double Extra Large,r6a.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0245 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6A Quadruple Extra Large,r6a.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0201 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6A Eight Extra Large,r6a.8xlarge,256 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0182 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6A 12xlarge Extra Large,r6a.12xlarge,384 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0186 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6A 16xlarge Extra Large,r6a.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0189 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6A 24xlarge,r6a.24xlarge,768 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0206 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6A 32xlarge,r6a.32xlarge,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0166 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6A 48xlarge,r6a.48xlarge,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0162 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6A Metal,r6a.metal,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0684 hourly / vCPU,$0.0452 hourly / vCPU,$0.0169 hourly / vCPU,$0.1144 hourly / vCPU,$0.0912 hourly / vCPU
R6G Medium,r6g.medium,8 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.0608 hourly / vCPU,$0.0383 hourly / vCPU,$0.0173 hourly / vCPU,unavailable,unavailable
R6G Large,r6g.large,16 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0608 hourly / vCPU,$0.0383 hourly / vCPU,$0.0201 hourly / vCPU,unavailable,unavailable
R6G Extra Large,r6g.xlarge,32 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.0608 hourly / vCPU,$0.0383 hourly / vCPU,$0.0215 hourly / vCPU,unavailable,unavailable
R6G Double Extra Large,r6g.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0608 hourly / vCPU,$0.0383 hourly / vCPU,$0.0185 hourly / vCPU,unavailable,unavailable
R6G Quadruple Extra Large,r6g.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0608 hourly / vCPU,$0.0383 hourly / vCPU,$0.0201 hourly / vCPU,unavailable,unavailable
R6G Eight Extra Large,r6g.8xlarge,256 GiB,32 vCPUs,EBS only,12 Gigabit,$0.0608 hourly / vCPU,$0.0383 hourly / vCPU,$0.0179 hourly / vCPU,unavailable,unavailable
R6G 12xlarge Extra Large,r6g.12xlarge,384 GiB,48 vCPUs,EBS only,20 Gigabit,$0.0608 hourly / vCPU,$0.0383 hourly / vCPU,$0.0154 hourly / vCPU,unavailable,unavailable
R6G 16xlarge Extra Large,r6g.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0608 hourly / vCPU,$0.0383 hourly / vCPU,$0.0176 hourly / vCPU,unavailable,unavailable
R6G Metal,r6g.metal,512 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0608 hourly / vCPU,$0.0383 hourly / vCPU,$0.015 hourly / vCPU,unavailable,unavailable
R6GD Medium,r6gd.medium,8 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.0695 hourly / vCPU,$0.0441 hourly / vCPU,$0.0167 hourly / vCPU,unavailable,unavailable
R6GD Large,r6gd.large,16 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.0695 hourly / vCPU,$0.0441 hourly / vCPU,$0.0212 hourly / vCPU,unavailable,unavailable
R6GD Extra Large,r6gd.xlarge,32 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.0695 hourly / vCPU,$0.0441 hourly / vCPU,$0.0228 hourly / vCPU,unavailable,unavailable
R6GD Double Extra Large,r6gd.2xlarge,64 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.0695 hourly / vCPU,$0.0441 hourly / vCPU,$0.0216 hourly / vCPU,unavailable,unavailable
